,0
6.206206206206205e-08,0.013720703125
6.306306306306306e-08,0.013720703125
6.406406406406406e-08,0.013818359375
6.506506506506505e-08,0.0138671875
6.606606606606606e-08,0.014013671875000001
6.706706706706706e-08,0.0138671875
6.806806806806806e-08,0.013818359375
6.906906906906906e-08,0.01376953125
7.007007007007007e-08,0.013818359375
7.107107107107106e-08,0.013720703125
7.207207207207207e-08,0.0138671875
7.307307307307306e-08,0.01376953125
7.407407407407407e-08,0.0138671875
7.507507507507507e-08,0.01376953125
7.607607607607606e-08,0.013818359375
7.707707707707707e-08,0.013720703125
7.807807807807807e-08,0.01376953125
7.907907907907907e-08,0.01376953125
8.008008008008007e-08,0.013623046875
8.108108108108108e-08,0.013818359375
8.208208208208207e-08,0.013916015625
8.308308308308308e-08,0.013916015625
8.408408408408407e-08,0.0138671875
8.508508508508508e-08,0.0138671875
8.608608608608608e-08,0.013818359375
8.708708708708707e-08,0.013964843749999999
8.808808808808808e-08,0.013964843749999999
8.908908908908908e-08,0.014013671875000001
9.009009009009008e-08,0.014501953125000001
9.109109109109108e-08,0.015380859375
9.209209209209209e-08,0.01669921875
9.309309309309308e-08,0.01806640625
9.409409409409409e-08,0.019580078124999997
9.509509509509508e-08,0.02119140625
9.609609609609609e-08,0.022705078125
9.709709709709709e-08,0.02421875
9.809809809809808e-08,0.025781250000000002
9.909909909909909e-08,0.02724609375
1.0010010010010009e-07,0.028955078125
1.011011011011011e-07,0.030419921875000002
1.0210210210210209e-07,0.032031250000000004
1.031031031031031e-07,0.033544921875
1.0410410410410409e-07,0.035302734375000006
1.051051051051051e-07,0.036865234375
1.061061061061061e-07,0.038525390625
1.0710710710710709e-07,0.03994140625
1.081081081081081e-07,0.04169921875
1.0910910910910909e-07,0.0431640625
1.101101101101101e-07,0.044873046874999996
1.111111111111111e-07,0.046630859375
1.121121121121121e-07,0.0484375
1.131131131131131e-07,0.05009765625
1.1411411411411411e-07,0.0517578125
1.151151151151151e-07,0.053271484375
1.1611611611611611e-07,0.0548828125
1.171171171171171e-07,0.056494140625
1.181181181181181e-07,0.058203125
1.1911911911911911e-07,0.05986328125
1.201201201201201e-07,0.061767578125
1.211211211211211e-07,0.06333007812500001
1.2212212212212212e-07,0.0650390625
1.231231231231231e-07,0.0666015625
1.241241241241241e-07,0.068359375
1.2512512512512512e-07,0.069970703125
1.2612612612612613e-07,0.071630859375
1.271271271271271e-07,0.07333984375
1.2812812812812811e-07,0.07504882812500001
1.2912912912912912e-07,0.07675781250000001
1.301301301301301e-07,0.078564453125
1.311311311311311e-07,0.0802734375
1.3213213213213212e-07,0.081884765625
1.3313313313313313e-07,0.08349609375
1.341341341341341e-07,0.08505859375000001
1.3513513513513512e-07,0.08701171875
1.3613613613613613e-07,0.08852539062499999
1.3713713713713714e-07,0.090185546875
1.3813813813813812e-07,0.091943359375
1.3913913913913913e-07,0.09335937500000001
1.4014014014014013e-07,0.095068359375
1.4114114114114111e-07,0.0966796875
1.4214214214214212e-07,0.0984375
1.4314314314314313e-07,0.10009765625
1.4414414414414414e-07,0.10166015625
1.4514514514514512e-07,0.103515625
1.4614614614614613e-07,0.10517578124999999
1.4714714714714714e-07,0.106982421875
1.4814814814814815e-07,0.1083984375
1.4914914914914913e-07,0.11015625
1.5015015015015014e-07,0.11181640625000001
1.5115115115115114e-07,0.113671875
1.5215215215215212e-07,0.11538085937499999
1.5315315315315313e-07,0.11708984375
1.5415415415415414e-07,0.11884765625
1.5515515515515515e-07,0.12045898437500001
1.5615615615615613e-07,0.12197265625
1.5715715715715714e-07,0.123828125
1.5815815815815815e-07,0.12548828125
1.5915915915915916e-07,0.127197265625
1.6016016016016014e-07,0.128857421875
1.6116116116116115e-07,0.1306640625
1.6216216216216215e-07,0.13232421875
1.6316316316316314e-07,0.13388671875000002
1.6416416416416414e-07,0.135693359375
1.6516516516516515e-07,0.137060546875
1.6616616616616616e-07,0.13886718750000002
1.6716716716716714e-07,0.140576171875
1.6816816816816815e-07,0.142236328125
1.6916916916916916e-07,0.1439453125
1.7017017017017017e-07,0.145703125
1.7117117117117115e-07,0.147265625
1.7217217217217216e-07,0.14912109375
1.7317317317317316e-07,0.15078125
1.7417417417417415e-07,0.15244140625000002
1.7517517517517515e-07,0.15419921875
1.7617617617617616e-07,0.156005859375
1.7717717717717717e-07,0.15751953124999998
1.7817817817817815e-07,0.159228515625
1.7917917917917916e-07,0.160888671875
1.8018018018018017e-07,0.16259765625
1.8118118118118118e-07,0.164111328125
1.8218218218218216e-07,0.165771484375
1.8318318318318317e-07,0.1673828125
1.8418418418418417e-07,0.169091796875
1.8518518518518516e-07,0.1708984375
1.8618618618618616e-07,0.172705078125
1.8718718718718717e-07,0.17431640625
1.8818818818818818e-07,0.175927734375
1.8918918918918916e-07,0.177197265625
1.9019019019019017e-07,0.17861328124999998
1.9119119119119118e-07,0.17919921875
1.9219219219219219e-07,0.17968750000000003
1.9319319319319317e-07,0.17988281250000002
1.9419419419419418e-07,0.179931640625
1.9519519519519518e-07,0.17998046875
1.9619619619619617e-07,0.180322265625
1.9719719719719717e-07,0.180517578125
1.9819819819819818e-07,0.18056640625000003
1.991991991991992e-07,0.18061523437500002
2.0020020020020017e-07,0.18076171875000002
2.0120120120120118e-07,0.18115234375
2.022022022022022e-07,0.18105468749999998
2.0320320320320317e-07,0.18110351562500002
2.0420420420420418e-07,0.181201171875
2.0520520520520519e-07,0.181298828125
2.062062062062062e-07,0.18134765625
2.0720720720720718e-07,0.181591796875
2.0820820820820818e-07,0.18154296875
2.092092092092092e-07,0.18173828125
2.102102102102102e-07,0.181591796875
2.1121121121121118e-07,0.181640625
2.122122122122122e-07,0.181640625
2.132132132132132e-07,0.181689453125
2.1421421421421418e-07,0.18154296875
2.152152152152152e-07,0.181640625
2.162162162162162e-07,0.18178710937500003
2.172172172172172e-07,0.18178710937500003
2.1821821821821819e-07,0.18178710937500003
2.192192192192192e-07,0.181591796875
2.202202202202202e-07,0.181689453125
2.212212212212212e-07,0.181640625
2.222222222222222e-07,0.181591796875
2.232232232232232e-07,0.18173828125
2.242242242242242e-07,0.18183593750000002
2.252252252252252e-07,0.181689453125
2.262262262262262e-07,0.18178710937500003
2.272272272272272e-07,0.18178710937500003
2.2822822822822821e-07,0.18173828125
2.292292292292292e-07,0.18173828125
2.302302302302302e-07,0.181689453125
2.312312312312312e-07,0.18173828125
2.3223223223223222e-07,0.18183593750000002
2.332332332332332e-07,0.18193359374999998
2.342342342342342e-07,0.181884765625
2.3523523523523522e-07,0.181689453125
2.362362362362362e-07,0.18193359374999998
2.372372372372372e-07,0.18183593750000002
2.3823823823823822e-07,0.18173828125
2.392392392392392e-07,0.18193359374999998
2.402402402402402e-07,0.18178710937500003
2.4124124124124124e-07,0.181884765625
2.422422422422422e-07,0.181884765625
2.432432432432432e-07,0.18183593750000002
2.4424424424424424e-07,0.18193359374999998
2.452452452452452e-07,0.181884765625
2.462462462462462e-07,0.18173828125
2.4724724724724724e-07,0.18193359374999998
2.482482482482482e-07,0.181884765625
2.492492492492492e-07,0.18198242187500002
2.5025025025025023e-07,0.18193359374999998
2.512512512512512e-07,0.18198242187500002
2.5225225225225225e-07,0.18193359374999998
2.5325325325325323e-07,0.181884765625
2.542542542542542e-07,0.18183593750000002
2.5525525525525525e-07,0.18203125
2.5625625625625623e-07,0.18198242187500002
2.572572572572572e-07,0.18203125
2.5825825825825825e-07,0.18203125
2.5925925925925923e-07,0.18198242187500002
2.602602602602602e-07,0.18193359374999998
2.6126126126126124e-07,0.182080078125
2.622622622622622e-07,0.18183593750000002
2.6326326326326326e-07,0.18212890625000003
2.6426426426426424e-07,0.18203125
2.652652652652652e-07,0.182080078125
2.6626626626626626e-07,0.182080078125
2.6726726726726724e-07,0.18203125
2.682682682682682e-07,0.18203125
2.6926926926926926e-07,0.18198242187500002
2.7027027027027024e-07,0.18193359374999998
2.712712712712712e-07,0.18203125
2.7227227227227225e-07,0.18203125
2.7327327327327324e-07,0.182080078125
2.7427427427427427e-07,0.18203125
2.7527527527527525e-07,0.18212890625000003
2.7627627627627623e-07,0.18212890625000003
2.7727727727727727e-07,0.18203125
2.7827827827827825e-07,0.18198242187500002
2.7927927927927923e-07,0.18212890625000003
2.8028028028028027e-07,0.18212890625000003
2.8128128128128125e-07,0.1822265625
2.8228228228228223e-07,0.1822265625
2.8328328328328326e-07,0.18212890625000003
2.8428428428428425e-07,0.18198242187500002
2.852852852852853e-07,0.18203125
2.8628628628628626e-07,0.182080078125
2.8728728728728724e-07,0.1822265625
2.882882882882883e-07,0.1822265625
2.8928928928928926e-07,0.18232421875000002
2.9029029029029024e-07,0.18227539062499998
2.912912912912913e-07,0.182177734375
2.9229229229229226e-07,0.1822265625
2.9329329329329324e-07,0.182177734375
2.942942942942943e-07,0.1822265625
2.9529529529529526e-07,0.1822265625
2.962962962962963e-07,0.18232421875000002
2.9729729729729727e-07,0.182421875
2.9829829829829825e-07,0.18227539062499998
2.992992992992993e-07,0.182421875
3.0030030030030027e-07,0.1822265625
3.0130130130130125e-07,0.182177734375
3.023023023023023e-07,0.18212890625000003
3.0330330330330327e-07,0.18227539062499998
3.0430430430430425e-07,0.18227539062499998
3.053053053053053e-07,0.18227539062499998
3.0630630630630627e-07,0.182421875
3.073073073073073e-07,0.18227539062499998
3.083083083083083e-07,0.182373046875
3.0930930930930926e-07,0.18232421875000002
3.103103103103103e-07,0.18212890625000003
3.113113113113113e-07,0.18232421875000002
3.1231231231231226e-07,0.182373046875
3.133133133133133e-07,0.182177734375
3.143143143143143e-07,0.18232421875000002
3.1531531531531526e-07,0.182177734375
3.163163163163163e-07,0.182373046875
3.173173173173173e-07,0.18227539062499998
3.183183183183183e-07,0.18227539062499998
3.193193193193193e-07,0.182421875
3.203203203203203e-07,0.182373046875
3.213213213213213e-07,0.18251953125
3.223223223223223e-07,0.18251953125
3.2332332332332327e-07,0.182373046875
3.243243243243243e-07,0.182470703125
3.253253253253253e-07,0.182470703125
3.2632632632632627e-07,0.182421875
3.273273273273273e-07,0.18251953125
3.283283283283283e-07,0.182568359375
3.293293293293293e-07,0.1826171875
3.303303303303303e-07,0.182421875
3.313313313313313e-07,0.182373046875
3.323323323323323e-07,0.182421875
3.333333333333333e-07,0.182421875
3.343343343343343e-07,0.182421875
3.353353353353353e-07,0.182568359375
3.363363363363363e-07,0.182568359375
3.373373373373373e-07,0.182666015625
3.383383383383383e-07,0.182470703125
3.393393393393393e-07,0.182666015625
3.4034034034034033e-07,0.18232421875000002
3.413413413413413e-07,0.18251953125
3.423423423423423e-07,0.182373046875
3.4334334334334333e-07,0.182373046875
3.443443443443443e-07,0.182568359375
3.453453453453453e-07,0.182568359375
3.4634634634634633e-07,0.182470703125
3.473473473473473e-07,0.18251953125
3.483483483483483e-07,0.182568359375
3.493493493493493e-07,0.182470703125
3.503503503503503e-07,0.182373046875
3.5135135135135134e-07,0.182568359375
3.523523523523523e-07,0.18251953125
3.533533533533533e-07,0.182568359375
3.5435435435435434e-07,0.182666015625
3.553553553553553e-07,0.182568359375
3.563563563563563e-07,0.18251953125
3.5735735735735734e-07,0.18251953125
3.583583583583583e-07,0.182470703125
3.593593593593593e-07,0.182666015625
3.6036036036036033e-07,0.182568359375
3.613613613613613e-07,0.182666015625
3.6236236236236235e-07,0.182666015625
3.6336336336336333e-07,0.182568359375
3.643643643643643e-07,0.18251953125
3.6536536536536535e-07,0.182568359375
3.6636636636636633e-07,0.18251953125
3.673673673673673e-07,0.18271484375000002
3.6836836836836835e-07,0.182568359375
3.6936936936936933e-07,0.182568359375
3.703703703703703e-07,0.182568359375
3.7137137137137135e-07,0.18251953125
3.7237237237237233e-07,0.18271484375000002
3.7337337337337336e-07,0.18251953125
3.7437437437437434e-07,0.182568359375
3.753753753753753e-07,0.1826171875
3.7637637637637636e-07,0.182666015625
3.7737737737737734e-07,0.18271484375000002
3.783783783783783e-07,0.18271484375000002
3.7937937937937936e-07,0.1826171875
3.8038038038038034e-07,0.1826171875
3.813813813813813e-07,0.1826171875
3.8238238238238236e-07,0.182666015625
3.8338338338338334e-07,0.182763671875
3.8438438438438437e-07,0.18271484375000002
3.8538538538538535e-07,0.1828125
3.8638638638638633e-07,0.1828125
3.8738738738738737e-07,0.18271484375000002
3.8838838838838835e-07,0.182666015625
3.8938938938938933e-07,0.1826171875
3.9039039039039037e-07,0.182666015625
3.9139139139139135e-07,0.182763671875
3.9239239239239233e-07,0.182666015625
3.9339339339339337e-07,0.18271484375000002
3.9439439439439435e-07,0.182763671875
3.9539539539539533e-07,0.182666015625
3.9639639639639636e-07,0.1828125
3.9739739739739734e-07,0.1826171875
3.983983983983984e-07,0.18271484375000002
3.9939939939939936e-07,0.1828125
4.0040040040040034e-07,0.182861328125
4.014014014014014e-07,0.18271484375000002
4.0240240240240236e-07,0.18291015625
4.0340340340340334e-07,0.18271484375000002
4.044044044044044e-07,0.1828125
4.0540540540540536e-07,0.182763671875
4.0640640640640634e-07,0.18271484375000002
4.0740740740740737e-07,0.182763671875
4.0840840840840835e-07,0.18291015625
4.094094094094094e-07,0.18291015625
4.1041041041041037e-07,0.18291015625
4.1141141141141135e-07,0.182861328125
4.124124124124124e-07,0.182861328125
4.1341341341341337e-07,0.18291015625
4.1441441441441435e-07,0.182763671875
4.154154154154154e-07,0.182958984375
4.1641641641641637e-07,0.182861328125
4.1741741741741735e-07,0.18291015625
4.184184184184184e-07,0.182958984375
4.1941941941941937e-07,0.182861328125
4.204204204204204e-07,0.1828125
4.214214214214214e-07,0.182763671875
4.2242242242242236e-07,0.182763671875
4.234234234234234e-07,0.182666015625
4.244244244244244e-07,0.182861328125
4.2542542542542536e-07,0.182861328125
4.264264264264264e-07,0.18291015625
4.274274274274274e-07,0.182958984375
4.2842842842842836e-07,0.18271484375000002
4.294294294294294e-07,0.182861328125
4.304304304304304e-07,0.182763671875
4.314314314314314e-07,0.18291015625
4.324324324324324e-07,0.18291015625
4.3343343343343337e-07,0.1828125
4.344344344344344e-07,0.1828125
4.354354354354354e-07,0.18291015625
4.3643643643643637e-07,0.182958984375
4.374374374374374e-07,0.182763671875
4.384384384384384e-07,0.182861328125
4.3943943943943937e-07,0.1828125
4.404404404404404e-07,0.182958984375
4.414414414414414e-07,0.182958984375
4.424424424424424e-07,0.182958984375
4.434434434434434e-07,0.18300781250000003
4.444444444444444e-07,0.182958984375
4.454454454454454e-07,0.1828125
4.464464464464464e-07,0.1828125
4.474474474474474e-07,0.18305664062500002
4.484484484484484e-07,0.18291015625
4.494494494494494e-07,0.182861328125
4.504504504504504e-07,0.18305664062500002
4.514514514514514e-07,0.18291015625
4.524524524524524e-07,0.182861328125
4.5345345345345343e-07,0.18291015625
4.544544544544544e-07,0.18291015625
4.554554554554554e-07,0.1828125
4.5645645645645643e-07,0.182861328125
4.574574574574574e-07,0.182958984375
4.584584584584584e-07,0.18305664062500002
4.594594594594594e-07,0.18291015625
4.604604604604604e-07,0.18300781250000003
4.614614614614614e-07,0.182958984375
4.624624624624624e-07,0.182861328125
4.634634634634634e-07,0.182861328125
4.6446446446446444e-07,0.18305664062500002
4.654654654654654e-07,0.18300781250000003
4.664664664664664e-07,0.18315429687499998
4.6746746746746744e-07,0.18305664062500002
4.684684684684684e-07,0.182958984375
4.694694694694694e-07,0.1828125
4.7047047047047044e-07,0.182958984375
4.714714714714714e-07,0.18300781250000003
4.724724724724724e-07,0.18310546875
4.7347347347347343e-07,0.182958984375
4.744744744744744e-07,0.18310546875
4.7547547547547545e-07,0.182958984375
4.7647647647647643e-07,0.182958984375
4.774774774774775e-07,0.18300781250000003
4.784784784784784e-07,0.182861328125
4.794794794794794e-07,0.1828125
4.804804804804804e-07,0.18305664062500002
4.814814814814814e-07,0.18305664062500002
4.824824824824825e-07,0.18315429687499998
4.834834834834835e-07,0.18300781250000003
4.844844844844844e-07,0.182958984375
4.854854854854854e-07,0.18291015625
4.864864864864864e-07,0.18300781250000003
4.874874874874874e-07,0.18305664062500002
4.884884884884885e-07,0.18300781250000003
4.894894894894895e-07,0.18305664062500002
4.904904904904904e-07,0.18300781250000003
4.914914914914914e-07,0.18300781250000003
4.924924924924924e-07,0.18320312500000002
4.934934934934935e-07,0.18300781250000003
4.944944944944945e-07,0.182861328125
4.954954954954955e-07,0.18300781250000003
4.964964964964964e-07,0.18315429687499998
4.974974974974974e-07,0.18310546875
4.984984984984984e-07,0.18315429687499998
4.994994994994995e-07,0.18320312500000002
5.005005005005005e-07,0.18300781250000003
5.015015015015014e-07,0.18300781250000003
5.025025025025024e-07,0.18305664062500002
5.035035035035034e-07,0.18320312500000002
5.045045045045045e-07,0.183251953125
5.055055055055055e-07,0.18320312500000002
5.065065065065065e-07,0.183251953125
5.075075075075074e-07,0.183251953125
5.085085085085084e-07,0.18310546875
5.095095095095094e-07,0.18305664062500002
5.105105105105105e-07,0.18305664062500002
5.115115115115115e-07,0.18310546875
5.125125125125125e-07,0.18310546875
5.135135135135134e-07,0.18320312500000002
5.145145145145144e-07,0.18320312500000002
5.155155155155155e-07,0.18315429687499998
5.165165165165165e-07,0.18315429687499998
5.175175175175175e-07,0.183251953125
5.185185185185185e-07,0.18315429687499998
5.195195195195194e-07,0.18305664062500002
5.205205205205204e-07,0.18330078125
5.215215215215215e-07,0.183251953125
5.225225225225225e-07,0.18320312500000002
5.235235235235235e-07,0.18310546875
5.245245245245245e-07,0.183251953125
5.255255255255254e-07,0.18310546875
5.265265265265265e-07,0.18310546875
5.275275275275275e-07,0.18305664062500002
5.285285285285285e-07,0.18315429687499998
5.295295295295295e-07,0.183251953125
5.305305305305304e-07,0.183251953125
5.315315315315314e-07,0.18315429687499998
5.325325325325325e-07,0.18320312500000002
5.335335335335335e-07,0.18305664062500002
5.345345345345345e-07,0.18300781250000003
5.355355355355355e-07,0.18320312500000002
5.365365365365364e-07,0.183251953125
5.375375375375375e-07,0.183251953125
5.385385385385385e-07,0.18330078125
5.395395395395395e-07,0.18330078125
5.405405405405405e-07,0.183251953125
5.415415415415415e-07,0.18300781250000003
5.425425425425424e-07,0.18305664062500002
5.435435435435435e-07,0.18320312500000002
5.445445445445445e-07,0.18320312500000002
5.455455455455455e-07,0.183251953125
5.465465465465465e-07,0.18320312500000002
5.475475475475475e-07,0.18320312500000002
5.485485485485485e-07,0.18330078125
5.495495495495495e-07,0.18310546875
5.505505505505505e-07,0.18310546875
5.515515515515515e-07,0.183251953125
5.525525525525525e-07,0.18334960937500003
5.535535535535534e-07,0.18330078125
5.545545545545545e-07,0.183447265625
5.555555555555555e-07,0.18320312500000002
5.565565565565565e-07,0.183251953125
5.575575575575575e-07,0.18310546875
5.585585585585585e-07,0.18300781250000003
5.595595595595596e-07,0.18330078125
5.605605605605605e-07,0.18330078125
5.615615615615615e-07,0.183251953125
5.625625625625625e-07,0.18320312500000002
5.635635635635635e-07,0.183251953125
5.645645645645645e-07,0.18334960937500003
5.655655655655655e-07,0.183251953125
5.665665665665665e-07,0.18320312500000002
5.675675675675675e-07,0.18330078125
5.685685685685685e-07,0.183251953125
5.695695695695695e-07,0.18330078125
5.705705705705706e-07,0.18334960937500003
5.715715715715715e-07,0.18330078125
5.725725725725725e-07,0.18334960937500003
5.735735735735735e-07,0.183251953125
5.745745745745745e-07,0.18320312500000002
5.755755755755755e-07,0.18330078125
5.765765765765766e-07,0.18334960937500003
5.775775775775775e-07,0.18330078125
5.785785785785785e-07,0.18334960937500003
5.795795795795795e-07,0.183251953125
5.805805805805805e-07,0.18349609374999998
5.815815815815816e-07,0.18315429687499998
5.825825825825826e-07,0.18310546875
5.835835835835835e-07,0.183447265625
5.845845845845845e-07,0.183447265625
5.855855855855855e-07,0.18330078125
5.865865865865865e-07,0.183447265625
5.875875875875876e-07,0.183251953125
5.885885885885885e-07,0.18320312500000002
5.895895895895895e-07,0.18334960937500003
5.905905905905905e-07,0.18320312500000002
5.915915915915915e-07,0.18330078125
5.925925925925926e-07,0.18334960937500003
5.935935935935936e-07,0.18330078125
5.945945945945945e-07,0.18349609374999998
5.955955955955955e-07,0.18330078125
5.965965965965965e-07,0.18330078125
5.975975975975975e-07,0.18334960937500003
5.985985985985986e-07,0.18320312500000002
5.995995995995996e-07,0.18334960937500003
6.006006006006005e-07,0.1833984375
6.016016016016015e-07,0.18334960937500003
6.026026026026025e-07,0.1833984375
6.036036036036036e-07,0.183447265625
6.046046046046046e-07,0.18330078125
6.056056056056056e-07,0.18330078125
6.066066066066065e-07,0.18330078125
6.076076076076075e-07,0.1833984375
6.086086086086085e-07,0.18334960937500003
6.096096096096096e-07,0.18349609374999998
6.106106106106106e-07,0.18334960937500003
6.116116116116116e-07,0.18334960937500003
6.126126126126125e-07,0.183447265625
6.136136136136135e-07,0.1833984375
6.146146146146146e-07,0.1833984375
6.156156156156156e-07,0.183447265625
6.166166166166166e-07,0.1833984375
6.176176176176175e-07,0.18349609374999998
6.186186186186185e-07,0.183447265625
6.196196196196195e-07,0.1833984375
6.206206206206206e-07,0.18330078125
6.216216216216216e-07,0.18334960937500003
6.226226226226226e-07,0.183251953125
6.236236236236235e-07,0.18349609374999998
6.246246246246245e-07,0.18349609374999998
6.256256256256256e-07,0.1833984375
6.266266266266266e-07,0.18354492187500002
6.276276276276276e-07,0.18330078125
6.286286286286286e-07,0.1833984375
6.296296296296295e-07,0.18330078125
6.306306306306305e-07,0.183251953125
6.316316316316316e-07,0.1833984375
6.326326326326326e-07,0.18354492187500002
6.336336336336336e-07,0.1833984375
6.346346346346346e-07,0.183642578125
6.356356356356355e-07,0.183447265625
6.366366366366366e-07,0.18330078125
6.376376376376376e-07,0.183251953125
6.386386386386386e-07,0.183447265625
6.396396396396396e-07,0.18349609374999998
6.406406406406405e-07,0.183447265625
6.416416416416415e-07,0.18349609374999998
6.426426426426426e-07,0.18369140625
6.436436436436436e-07,0.1833984375
6.446446446446446e-07,0.183447265625
6.456456456456456e-07,0.18349609374999998
6.466466466466465e-07,0.18330078125
6.476476476476476e-07,0.183447265625
6.486486486486486e-07,0.18349609374999998
6.496496496496496e-07,0.1833984375
6.506506506506506e-07,0.18334960937500003
6.516516516516516e-07,0.1833984375
6.526526526526525e-07,0.18359375
6.536536536536536e-07,0.18354492187500002
6.546546546546546e-07,0.18334960937500003
6.556556556556556e-07,0.1833984375
6.566566566566566e-07,0.183642578125
6.576576576576576e-07,0.18354492187500002
6.586586586586586e-07,0.183642578125
6.596596596596596e-07,0.1833984375
6.606606606606606e-07,0.18354492187500002
6.616616616616616e-07,0.18359375
6.626626626626626e-07,0.1833984375
6.636636636636636e-07,0.183642578125
6.646646646646646e-07,0.18349609374999998
6.656656656656656e-07,0.18359375
6.666666666666666e-07,0.18354492187500002
6.676676676676676e-07,0.18349609374999998
6.686686686686686e-07,0.18349609374999998
6.696696696696697e-07,0.183447265625
6.706706706706706e-07,0.1833984375
6.716716716716716e-07,0.18349609374999998
6.726726726726726e-07,0.18354492187500002
6.736736736736736e-07,0.18354492187500002
6.746746746746746e-07,0.18369140625
6.756756756756756e-07,0.18359375
6.766766766766766e-07,0.18354492187500002
6.776776776776776e-07,0.18354492187500002
6.786786786786786e-07,0.183447265625
6.796796796796796e-07,0.18354492187500002
6.806806806806807e-07,0.18369140625
6.816816816816816e-07,0.18359375
6.826826826826826e-07,0.183642578125
6.836836836836836e-07,0.18359375
6.846846846846846e-07,0.18349609374999998
6.856856856856856e-07,0.18359375
6.866866866866867e-07,0.18359375
6.876876876876876e-07,0.183447265625
6.886886886886886e-07,0.183642578125
6.896896896896896e-07,0.18354492187500002
6.906906906906906e-07,0.18310546875
6.916916916916917e-07,0.18203125
6.926926926926927e-07,0.18071289062499998
6.936936936936936e-07,0.179150390625
6.946946946946946e-07,0.177685546875
6.956956956956956e-07,0.17622070312500002
6.966966966966966e-07,0.17480468750000003
6.976976976976977e-07,0.17314453125
6.986986986986986e-07,0.17158203125
6.996996996996996e-07,0.17006835937499998
7.007007007007006e-07,0.16850585937499998
7.017017017017016e-07,0.16684570312500002
7.027027027027027e-07,0.165087890625
7.037037037037037e-07,0.163720703125
7.047047047047046e-07,0.162158203125
7.057057057057056e-07,0.160595703125
7.067067067067066e-07,0.159033203125
7.077077077077076e-07,0.15742187500000002
7.087087087087087e-07,0.1556640625
7.097097097097097e-07,0.154150390625
7.107107107107106e-07,0.15224609375
7.117117117117116e-07,0.150830078125
7.127127127127126e-07,0.14921875
7.137137137137137e-07,0.1474609375
7.147147147147147e-07,0.1458984375
7.157157157157157e-07,0.14399414062500002
7.167167167167166e-07,0.142333984375
7.177177177177176e-07,0.140625
7.187187187187186e-07,0.1390625
7.197197197197197e-07,0.137353515625
7.207207207207207e-07,0.13583984375
7.217217217217217e-07,0.134130859375
7.227227227227226e-07,0.132470703125
7.237237237237236e-07,0.130712890625
7.247247247247247e-07,0.12910156250000002
7.257257257257257e-07,0.127392578125
7.267267267267267e-07,0.125634765625
7.277277277277276e-07,0.123974609375
7.287287287287286e-07,0.122412109375
7.297297297297296e-07,0.120703125
7.307307307307307e-07,0.1189453125
7.317317317317317e-07,0.117333984375
7.327327327327327e-07,0.115625
7.337337337337336e-07,0.11396484375
7.347347347347346e-07,0.11210937500000001
7.357357357357357e-07,0.11049804687499999
7.367367367367367e-07,0.108984375
7.377377377377377e-07,0.10712890625
7.387387387387387e-07,0.10546875
7.397397397397396e-07,0.10390625
7.407407407407406e-07,0.10224609375
7.417417417417417e-07,0.100537109375
7.427427427427427e-07,0.098779296875
